row_id,subject,subject_10k_index,nsd_73k_id,n_repeats,beta_normalization,split
2279,subj01,2280,11629,3,session_zscore,train
2280,subj01,2281,54610,3,session_zscore,train
2281,subj01,2282,50720,3,session_zscore,train
2282,subj01,2283,9189,3,session_zscore,train
2283,subj01,2284,2738,3,session_zscore,train
2284,subj01,2285,43127,3,session_zscore,train
2285,subj01,2286,39628,3,session_zscore,train
2286,subj01,2287,28983,3,session_zscore,validation
2287,subj01,2288,67420,3,session_zscore,train
2288,subj01,2289,54936,3,session_zscore,train
2289,subj01,2290,62695,3,session_zscore,train
2290,subj01,2291,28582,3,session_zscore,train
2291,subj01,2292,70739,3,session_zscore,train
2292,subj01,2293,52669,3,session_zscore,train
2293,subj01,2294,13808,3,session_zscore,train
2294,subj01,2295,1494,3,session_zscore,train
2295,subj01,2296,53194,3,session_zscore,train
2296,subj01,2297,15308,3,session_zscore,train
2297,subj01,2298,54437,3,session_zscore,train
2298,subj01,2299,66114,3,session_zscore,train
2299,subj01,2300,30508,3,session_zscore,validation
2300,subj01,2301,11069,3,session_zscore,train
2301,subj01,2302,32268,3,session_zscore,train
2302,subj01,2303,61702,3,session_zscore,train
2303,subj01,2304,39064,3,session_zscore,train
2304,subj01,2305,43648,3,session_zscore,train
2305,subj01,2306,51303,3,session_zscore,train
2306,subj01,2307,3107,3,session_zscore,train
2307,subj01,2308,49845,3,session_zscore,train
2308,subj01,2309,30736,3,session_zscore,train
2309,subj01,2310,22165,3,session_zscore,train
2310,subj01,2311,24071,3,session_zscore,train
2311,subj01,2312,43946,3,session_zscore,train
2312,subj01,2313,31630,3,session_zscore,train
2313,subj01,2314,1059,3,session_zscore,train
2314,subj01,2315,32556,3,session_zscore,validation
2315,subj01,2316,21256,3,session_zscore,train
2316,subj01,2317,72227,3,session_zscore,train
2317,subj01,2318,9604,3,session_zscore,train
2318,subj01,2319,72607,3,session_zscore,train
2319,subj01,2320,61882,3,session_zscore,train
2320,subj01,2321,38585,3,session_zscore,train
2321,subj01,2322,68433,3,session_zscore,train
2322,subj01,2323,18650,3,session_zscore,train
2323,subj01,2324,37260,3,session_zscore,train
2324,subj01,2325,21487,3,session_zscore,train
2325,subj01,2326,65879,3,session_zscore,train
2326,subj01,2327,68834,3,session_zscore,train
2327,subj01,2328,25789,3,session_zscore,train
2328,subj01,2329,33773,3,session_zscore,train
2329,subj01,2330,12483,3,session_zscore,train
2330,subj01,2331,9961,3,session_zscore,train
2331,subj01,2332,6523,3,session_zscore,train
2332,subj01,2333,1289,3,session_zscore,train
2333,subj01,2334,44543,3,session_zscore,train
2334,subj01,2335,58453,3,session_zscore,train
2335,subj01,2336,71874,3,session_zscore,train
2336,subj01,2337,25306,3,session_zscore,train
2337,subj01,2338,33189,3,session_zscore,train
2338,subj01,2339,12783,3,session_zscore,train
2339,subj01,2340,7666,3,session_zscore,train
2340,subj01,2341,32284,3,session_zscore,train
2341,subj01,2342,27052,3,session_zscore,train
2342,subj01,2343,61079,3,session_zscore,train
2343,subj01,2344,57899,3,session_zscore,train
2344,subj01,2345,25507,3,session_zscore,train
2345,subj01,2346,17077,3,session_zscore,train
2346,subj01,2347,9374,3,session_zscore,train
2347,subj01,2348,36815,3,session_zscore,train
2348,subj01,2349,49082,3,session_zscore,train
2349,subj01,2350,24455,3,session_zscore,train
2350,subj01,2351,17844,3,session_zscore,train
2351,subj01,2352,69304,3,session_zscore,train
2352,subj01,2353,48912,3,session_zscore,train
2353,subj01,2354,63656,3,session_zscore,validation
2354,subj01,2355,71007,3,session_zscore,train
2355,subj01,2356,58560,3,session_zscore,train
2356,subj01,2357,67532,3,session_zscore,train
2357,subj01,2358,38664,3,session_zscore,train
2358,subj01,2359,30090,3,session_zscore,train
2359,subj01,2360,10940,3,session_zscore,train
2360,subj01,2361,16761,3,session_zscore,validation
2361,subj01,2362,42217,3,session_zscore,train
2362,subj01,2363,27525,3,session_zscore,train
2363,subj01,2364,12733,3,session_zscore,train
2364,subj01,2365,9008,3,session_zscore,train
2365,subj01,2366,57329,3,session_zscore,train
2366,subj01,2367,68988,3,session_zscore,train
2367,subj01,2368,32921,3,session_zscore,train
2368,subj01,2369,43547,3,session_zscore,validation
2369,subj01,2370,32022,3,session_zscore,train
2370,subj01,2371,70632,3,session_zscore,train
2371,subj01,2372,72754,3,session_zscore,train
2372,subj01,2373,71255,3,session_zscore,train
2373,subj01,2374,19596,3,session_zscore,train
2374,subj01,2375,59211,3,session_zscore,train
2375,subj01,2376,50660,3,session_zscore,train
2376,subj01,2377,39419,3,session_zscore,train
2377,subj01,2378,11487,3,session_zscore,train
2378,subj01,2379,67147,3,session_zscore,train
2379,subj01,2380,21055,3,session_zscore,train
2380,subj01,2381,11135,3,session_zscore,validation
2381,subj01,2382,58922,3,session_zscore,train
2382,subj01,2383,37873,3,session_zscore,train
2383,subj01,2384,14050,3,session_zscore,train
2384,subj01,2385,62924,3,session_zscore,train
2385,subj01,2386,13683,3,session_zscore,train
2386,subj01,2387,19948,3,session_zscore,train
2387,subj01,2388,68516,3,session_zscore,train
2388,subj01,2389,36333,3,session_zscore,train
2389,subj01,2390,49576,3,session_zscore,train
2390,subj01,2391,29936,3,session_zscore,train
2391,subj01,2392,23124,3,session_zscore,train
2392,subj01,2393,66763,3,session_zscore,train
2393,subj01,2394,8946,3,session_zscore,train
2394,subj01,2395,36901,3,session_zscore,train
2395,subj01,2396,34971,3,session_zscore,train
2396,subj01,2397,58103,3,session_zscore,train
2397,subj01,2398,1369,3,session_zscore,train
2398,subj01,2399,63709,3,session_zscore,train
2399,subj01,2400,54483,3,session_zscore,train
2400,subj01,2401,29711,3,session_zscore,train
2401,subj01,2402,20993,3,session_zscore,train
2402,subj01,2403,5546,3,session_zscore,train
2403,subj01,2404,60212,3,session_zscore,train
2404,subj01,2405,19105,3,session_zscore,train
2405,subj01,2406,61536,3,session_zscore,train
2406,subj01,2407,24500,3,session_zscore,train
2407,subj01,2408,36264,3,session_zscore,validation
2408,subj01,2409,8523,3,session_zscore,train
2409,subj01,2410,68128,3,session_zscore,train
2410,subj01,2411,47836,3,session_zscore,validation
2411,subj01,2412,47043,3,session_zscore,train
2412,subj01,2413,15530,3,session_zscore,train
2413,subj01,2414,18186,3,session_zscore,train
2414,subj01,2415,16984,3,session_zscore,train
2415,subj01,2416,48193,3,session_zscore,validation
2416,subj01,2417,7194,3,session_zscore,train
2417,subj01,2418,45482,3,session_zscore,train
2418,subj01,2419,68214,3,session_zscore,train
2419,subj01,2420,30254,3,session_zscore,train
2420,subj01,2421,25547,3,session_zscore,train
2421,subj01,2422,9700,3,session_zscore,train
2422,subj01,2423,56415,3,session_zscore,train
2423,subj01,2424,25173,3,session_zscore,train
2424,subj01,2425,24011,3,session_zscore,train
2425,subj01,2426,48755,3,session_zscore,train
2426,subj01,2427,32739,3,session_zscore,train
2427,subj01,2428,8576,3,session_zscore,train
2428,subj01,2429,19065,3,session_zscore,train
2429,subj01,2430,7025,3,session_zscore,train
2430,subj01,2431,34255,3,session_zscore,train
2431,subj01,2432,70570,3,session_zscore,train
2432,subj01,2433,7557,3,session_zscore,train
2433,subj01,2434,3141,3,session_zscore,train
2434,subj01,2435,66103,3,session_zscore,train
2435,subj01,2436,16421,3,session_zscore,train
2436,subj01,2437,63867,3,session_zscore,train
2437,subj01,2438,54283,3,session_zscore,train
2438,subj01,2439,14518,3,session_zscore,train
2439,subj01,2440,55809,3,session_zscore,train
2440,subj01,2441,61423,3,session_zscore,train
2441,subj01,2442,19603,3,session_zscore,train
2442,subj01,2443,37512,3,session_zscore,train
2443,subj01,2444,17043,3,session_zscore,train
2444,subj01,2445,18953,3,session_zscore,train
2445,subj01,2446,66059,3,session_zscore,train
2446,subj01,2447,16928,3,session_zscore,train
2447,subj01,2448,42267,3,session_zscore,train
2448,subj01,2449,54058,3,session_zscore,train
2449,subj01,2450,69328,3,session_zscore,train
2450,subj01,2451,38937,3,session_zscore,train
2451,subj01,2452,37898,3,session_zscore,train
2452,subj01,2453,43637,3,session_zscore,train
2453,subj01,2454,60882,3,session_zscore,validation
2454,subj01,2455,54873,3,session_zscore,train
2455,subj01,2456,62331,3,session_zscore,train
2456,subj01,2457,6459,3,session_zscore,train
2457,subj01,2458,56167,3,session_zscore,train
2458,subj01,2459,57730,3,session_zscore,validation
2459,subj01,2460,29696,3,session_zscore,train
2460,subj01,2461,31880,3,session_zscore,train
2461,subj01,2462,6448,3,session_zscore,train
2462,subj01,2463,54078,3,session_zscore,validation
2463,subj01,2464,58630,3,session_zscore,train
2464,subj01,2465,34611,3,session_zscore,train
2465,subj01,2466,24749,3,session_zscore,train
2466,subj01,2467,45308,3,session_zscore,train
2467,subj01,2468,29868,3,session_zscore,train
2468,subj01,2469,46277,3,session_zscore,train
2469,subj01,2470,40654,3,session_zscore,validation
2470,subj01,2471,49511,3,session_zscore,train
2471,subj01,2472,1248,3,session_zscore,train
2472,subj01,2473,33195,3,session_zscore,train
2473,subj01,2474,13299,3,session_zscore,train
2474,subj01,2475,44661,3,session_zscore,train
2475,subj01,2476,43456,3,session_zscore,train
2476,subj01,2477,4635,3,session_zscore,validation
2477,subj01,2478,65418,3,session_zscore,train
2478,subj01,2479,58500,3,session_zscore,train
2479,subj01,2480,22604,3,session_zscore,train
2480,subj01,2481,45843,3,session_zscore,train
2481,subj01,2482,52728,3,session_zscore,train
2482,subj01,2483,71503,3,session_zscore,train
2483,subj01,2484,57734,3,session_zscore,train
2484,subj01,2485,37890,3,session_zscore,train
2485,subj01,2486,3337,3,session_zscore,train
2486,subj01,2487,10632,3,session_zscore,train
2487,subj01,2488,14390,3,session_zscore,train
2488,subj01,2489,25151,3,session_zscore,train
2489,subj01,2490,62105,3,session_zscore,train
2490,subj01,2491,35288,3,session_zscore,train
2491,subj01,2492,60825,3,session_zscore,train
2492,subj01,2493,52127,3,session_zscore,train
2493,subj01,2494,58718,3,session_zscore,train
2494,subj01,2495,23029,3,session_zscore,train
2495,subj01,2496,60805,3,session_zscore,train
2496,subj01,2497,48377,3,session_zscore,train
2497,subj01,2498,27167,3,session_zscore,train
2498,subj01,2499,56367,3,session_zscore,train
2499,subj01,2500,39098,3,session_zscore,train
2500,subj01,2501,34141,3,session_zscore,validation
2501,subj01,2502,47339,3,session_zscore,validation
2502,subj01,2503,23740,3,session_zscore,train
2503,subj01,2504,10114,3,session_zscore,validation
2504,subj01,2505,6804,3,session_zscore,train
2505,subj01,2506,56227,3,session_zscore,train
2506,subj01,2507,29493,3,session_zscore,train
2507,subj01,2508,26359,3,session_zscore,train
2508,subj01,2509,50585,3,session_zscore,train
2509,subj01,2510,15539,3,session_zscore,train
2510,subj01,2511,61858,3,session_zscore,train
2511,subj01,2512,43017,3,session_zscore,train
2512,subj01,2513,32925,3,session_zscore,train
2513,subj01,2514,35619,3,session_zscore,train
2514,subj01,2515,12999,3,session_zscore,train
2515,subj01,2516,23997,3,session_zscore,train
2516,subj01,2517,60388,3,session_zscore,validation
2517,subj01,2518,15241,3,session_zscore,train
2518,subj01,2519,38467,3,session_zscore,train
2519,subj01,2520,29379,3,session_zscore,validation
2520,subj01,2521,70865,3,session_zscore,train
2521,subj01,2522,64949,3,session_zscore,train
2522,subj01,2523,6513,3,session_zscore,train
2523,subj01,2524,47682,3,session_zscore,train
2524,subj01,2525,28211,3,session_zscore,validation
2525,subj01,2526,57706,3,session_zscore,train
2526,subj01,2527,28952,3,session_zscore,train
2527,subj01,2528,56132,3,session_zscore,validation
2528,subj01,2529,57945,3,session_zscore,train
2529,subj01,2530,71426,3,session_zscore,train
2530,subj01,2531,61049,3,session_zscore,train
2531,subj01,2532,58840,3,session_zscore,train
2532,subj01,2533,22278,3,session_zscore,train
2533,subj01,2534,71851,3,session_zscore,train
2534,subj01,2535,65681,3,session_zscore,train
2535,subj01,2536,57463,3,session_zscore,train
2536,subj01,2537,20113,3,session_zscore,train
2537,subj01,2538,72516,3,session_zscore,train
2538,subj01,2539,23878,3,session_zscore,train
2539,subj01,2540,26865,3,session_zscore,train
2540,subj01,2541,56012,3,session_zscore,train
2541,subj01,2542,7427,3,session_zscore,train
2542,subj01,2543,13777,3,session_zscore,train
2543,subj01,2544,48516,3,session_zscore,train
2544,subj01,2545,38177,3,session_zscore,train
2545,subj01,2546,403,3,session_zscore,train
2546,subj01,2547,23094,3,session_zscore,train
2547,subj01,2548,45887,3,session_zscore,train
2548,subj01,2549,20864,3,session_zscore,train
2549,subj01,2550,3433,3,session_zscore,train
2550,subj01,2551,23969,3,session_zscore,validation
2551,subj01,2552,17472,3,session_zscore,train
2552,subj01,2553,5461,3,session_zscore,train
2553,subj01,2554,43353,3,session_zscore,validation
2554,subj01,2555,42817,3,session_zscore,train
2555,subj01,2556,26614,3,session_zscore,train
2556,subj01,2557,40248,3,session_zscore,train
2557,subj01,2558,2205,3,session_zscore,train
2558,subj01,2559,64801,3,session_zscore,train
2559,subj01,2560,26679,3,session_zscore,train
2560,subj01,2561,13138,3,session_zscore,train
2561,subj01,2562,53991,3,session_zscore,train
2562,subj01,2563,54237,3,session_zscore,train
2563,subj01,2564,60731,3,session_zscore,train
2564,subj01,2565,65843,3,session_zscore,train
2565,subj01,2566,28549,3,session_zscore,train
2566,subj01,2567,23121,3,session_zscore,validation
2567,subj01,2568,24033,3,session_zscore,train
2568,subj01,2569,54063,3,session_zscore,train
2569,subj01,2570,47005,3,session_zscore,train
2570,subj01,2571,35618,3,session_zscore,train
2571,subj01,2572,28903,3,session_zscore,train
2572,subj01,2573,28277,3,session_zscore,train
2573,subj01,2574,54213,3,session_zscore,train
2574,subj01,2575,63451,3,session_zscore,train
2575,subj01,2576,48192,3,session_zscore,train
2576,subj01,2577,52361,3,session_zscore,validation
2577,subj01,2578,53240,3,session_zscore,train
2578,subj01,2579,69582,3,session_zscore,train
2579,subj01,2580,22121,3,session_zscore,train
2580,subj01,2581,11412,3,session_zscore,train
2581,subj01,2582,54847,3,session_zscore,train
2582,subj01,2583,18295,3,session_zscore,train
2583,subj01,2584,63527,3,session_zscore,train
2584,subj01,2585,1605,3,session_zscore,train
2585,subj01,2586,11118,3,session_zscore,train
2586,subj01,2587,34107,3,session_zscore,train
2587,subj01,2588,22200,3,session_zscore,validation
2588,subj01,2589,15795,3,session_zscore,train
2589,subj01,2590,41820,3,session_zscore,train
2590,subj01,2591,45720,3,session_zscore,train
2591,subj01,2592,70721,3,session_zscore,train
2592,subj01,2593,57445,3,session_zscore,validation
2593,subj01,2594,55030,3,session_zscore,train
2594,subj01,2595,17691,3,session_zscore,train
2595,subj01,2596,33206,3,session_zscore,train
2596,subj01,2597,2092,3,session_zscore,train
2597,subj01,2598,42830,3,session_zscore,train
2598,subj01,2599,65219,3,session_zscore,train
2599,subj01,2600,42295,3,session_zscore,train
2600,subj01,2601,35754,3,session_zscore,train
2601,subj01,2602,14311,3,session_zscore,train
2602,subj01,2603,34522,3,session_zscore,train
2603,subj01,2604,2793,3,session_zscore,train
2604,subj01,2605,14842,3,session_zscore,train
2605,subj01,2606,69168,3,session_zscore,validation
2606,subj01,2607,43859,3,session_zscore,train
2607,subj01,2608,50818,3,session_zscore,train
2608,subj01,2609,23557,3,session_zscore,train
2609,subj01,2610,69409,3,session_zscore,train
2610,subj01,2611,56957,3,session_zscore,train
2611,subj01,2612,65283,3,session_zscore,train
2612,subj01,2613,56751,3,session_zscore,train
2613,subj01,2614,16533,3,session_zscore,train
2614,subj01,2615,30276,3,session_zscore,train
2615,subj01,2616,4820,3,session_zscore,validation
2616,subj01,2617,44775,3,session_zscore,train
2617,subj01,2618,25369,3,session_zscore,train
2618,subj01,2619,54209,3,session_zscore,train
2619,subj01,2620,55203,3,session_zscore,train
2620,subj01,2621,28602,3,session_zscore,train
2621,subj01,2622,3356,3,session_zscore,train
2622,subj01,2623,3478,3,session_zscore,train
2623,subj01,2624,10703,3,session_zscore,train
2624,subj01,2625,59945,3,session_zscore,train
2625,subj01,2626,57126,3,session_zscore,train
2626,subj01,2627,14224,3,session_zscore,train
2627,subj01,2628,47675,3,session_zscore,train
2628,subj01,2629,69969,3,session_zscore,train
2629,subj01,2630,39477,3,session_zscore,validation
2630,subj01,2631,18313,3,session_zscore,train
2631,subj01,2632,27655,3,session_zscore,train
2632,subj01,2633,30246,3,session_zscore,train
2633,subj01,2634,21059,3,session_zscore,train
2634,subj01,2635,32716,3,session_zscore,validation
2635,subj01,2636,7626,3,session_zscore,validation
2636,subj01,2637,60018,3,session_zscore,train
2637,subj01,2638,35021,3,session_zscore,train
2638,subj01,2639,17851,3,session_zscore,train
2639,subj01,2640,18250,3,session_zscore,train
2640,subj01,2641,63427,3,session_zscore,train
2641,subj01,2642,267,3,session_zscore,train
2642,subj01,2643,52460,3,session_zscore,train
2643,subj01,2644,35234,3,session_zscore,train
2644,subj01,2645,7190,3,session_zscore,train
2645,subj01,2646,35019,3,session_zscore,train
2646,subj01,2647,20473,3,session_zscore,train
