voxel,x,y,z,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4
1997,23,18,36,True,False,True,False,False,False,False
1998,23,18,37,True,False,True,False,False,False,False
1999,23,18,39,True,False,True,False,False,False,False
2000,23,18,40,True,False,True,False,False,False,False
2001,23,18,41,True,False,True,False,False,False,False
2002,23,18,45,True,False,True,False,False,False,False
2003,23,18,46,True,False,True,False,False,False,False
2004,23,18,47,True,False,True,False,False,False,False
2005,23,18,48,True,False,True,False,False,False,False
2006,23,19,31,True,False,True,False,False,False,False
2007,23,19,32,True,False,True,False,False,False,False
2008,23,19,33,True,False,True,False,False,False,False
2009,23,19,34,True,False,True,False,False,False,False
2010,23,19,35,True,False,True,False,False,False,False
2011,23,19,36,True,False,True,False,False,False,False
2012,23,19,37,True,False,True,False,False,False,False
2013,23,19,39,True,False,True,False,False,False,False
2014,23,19,40,True,False,True,False,False,False,False
2015,23,19,41,True,False,True,False,False,False,False
2016,23,19,42,True,False,True,False,False,False,False
2017,23,19,46,True,False,True,False,False,False,False
2018,23,20,31,True,False,True,False,False,False,False
2019,23,20,34,True,False,True,False,False,False,False
2020,23,20,35,True,False,True,False,False,False,False
2021,23,20,36,True,False,True,False,False,False,False
2022,23,20,37,True,False,True,False,False,False,False
2023,23,20,40,True,False,True,False,False,False,False
2024,23,20,41,True,False,True,False,False,False,False
2025,23,20,42,True,False,True,False,False,False,False
2026,23,20,43,True,False,True,False,False,False,False
2027,23,21,30,True,False,True,False,False,False,False
2028,23,21,31,True,False,True,False,False,False,False
2029,23,21,32,True,False,True,False,False,False,False
2030,23,21,33,True,False,True,False,False,False,False
2031,23,21,36,True,False,True,False,False,False,False
2032,23,21,39,True,False,True,False,False,False,False
2033,23,21,40,True,False,True,False,False,False,False
2034,23,21,41,True,False,True,False,False,False,False
2035,23,21,42,True,False,True,False,False,False,False
2036,23,21,43,True,False,True,False,False,False,False
2037,23,21,44,True,False,True,False,False,False,False
2038,23,21,45,True,False,True,False,False,False,False
2039,23,22,30,True,False,True,False,False,False,False
2040,23,22,31,True,False,True,False,False,False,False
2041,23,22,32,True,False,True,False,False,False,False
2042,23,22,33,True,False,True,False,False,False,False
2043,23,22,34,True,False,True,False,False,False,False
2044,23,22,38,True,False,True,False,False,False,False
2045,23,22,39,True,False,True,False,False,False,False
2046,23,22,40,True,False,True,False,False,False,False
2047,23,22,41,True,False,True,False,False,False,False
2048,23,22,42,True,False,True,False,False,False,False
2049,23,22,44,True,False,True,False,False,False,False
2050,23,22,45,True,False,True,False,False,False,False
2051,23,23,30,True,False,True,False,False,False,False
2052,23,23,31,True,False,True,False,False,False,False
2053,23,23,32,True,False,True,False,False,False,False
2054,23,23,33,True,False,True,False,False,False,False
2055,23,23,34,True,False,True,False,False,False,False
2056,23,23,39,True,False,True,False,False,False,False
2057,23,23,40,True,False,True,False,False,False,False
2058,23,23,41,True,False,True,False,False,False,False
2059,23,23,42,True,False,True,False,False,False,False
2060,23,23,43,True,False,True,False,False,False,False
2061,23,23,44,True,False,True,False,False,False,False
2062,23,23,45,True,False,True,False,False,False,False
2063,23,24,29,True,False,True,False,False,False,False
2064,23,24,30,True,False,True,False,False,False,False
2065,23,24,31,True,False,True,False,False,False,False
2066,23,24,32,True,False,True,False,False,False,False
2067,23,24,33,True,False,True,False,False,False,False
2068,23,24,34,True,False,True,False,False,False,False
2069,23,24,37,True,False,True,False,False,False,False
2070,23,24,38,True,False,True,False,False,False,False
2071,23,24,39,True,False,True,False,False,False,False
2072,23,24,40,True,False,True,False,False,False,False
2073,23,24,41,True,False,True,False,False,False,False
2074,23,24,42,True,False,True,False,False,False,False
2075,23,24,43,True,False,True,False,False,False,False
2076,23,24,44,True,False,True,False,False,False,False
2077,23,24,45,True,False,True,False,False,False,False
2078,23,25,30,True,False,True,False,False,False,False
2079,23,25,31,True,False,True,False,False,False,False
2080,23,25,32,True,False,True,False,False,False,False
2081,23,25,33,True,False,True,False,False,False,False
2082,23,25,34,True,False,True,False,False,False,False
2083,23,25,36,True,False,True,False,False,False,False
2084,23,25,37,True,False,True,False,False,False,False
2085,23,25,38,True,False,True,False,False,False,False
2086,23,25,39,True,False,True,False,False,False,False
2087,23,25,40,True,False,True,False,False,False,False
2088,23,25,41,True,False,True,False,False,False,False
2089,23,25,42,True,False,True,False,False,False,False
2090,23,25,43,True,False,True,False,False,False,False
2091,23,25,44,True,False,True,False,False,False,False
2092,23,26,30,True,False,True,False,False,False,False
2093,23,26,33,True,False,True,False,False,False,False
2094,23,26,34,True,False,True,False,False,False,False
2095,23,26,37,True,False,True,False,False,False,False
2096,23,26,38,True,False,True,False,False,False,False
2097,23,26,39,True,False,True,False,False,False,False
2098,23,26,40,True,False,True,False,False,False,False
2099,23,27,29,True,False,True,False,False,False,False
2100,23,27,30,True,False,True,False,False,False,False
2101,23,27,33,True,False,True,False,False,False,False
2102,23,27,34,True,False,True,False,False,False,False
2103,23,27,35,True,False,True,False,False,False,False
2104,23,27,37,True,False,True,False,False,False,False
2105,23,27,38,True,False,True,False,False,False,False
2106,23,27,39,True,False,True,False,False,False,False
2107,23,27,40,True,False,True,False,False,False,False
2108,23,28,29,True,False,True,False,False,False,False
2109,23,28,30,True,False,True,False,False,False,False
2110,23,28,33,True,False,True,False,False,False,False
2111,23,28,34,True,False,True,False,False,False,False
2112,23,28,35,True,False,True,False,False,False,False
2113,23,28,38,True,False,True,False,False,False,False
2114,23,28,39,True,False,True,False,False,False,False
2115,23,28,40,True,False,True,False,False,False,False
2116,23,29,28,True,False,True,False,False,False,False
2117,23,29,29,True,False,True,False,False,False,False
2118,23,29,30,True,False,True,False,False,False,False
2119,23,29,33,True,False,True,False,False,False,False
2120,23,29,34,True,False,True,False,False,False,False
2121,23,29,35,True,False,True,False,False,False,False
2122,23,29,36,True,False,True,False,False,False,False
2123,23,30,28,True,False,True,False,False,False,False
2124,23,30,29,True,False,True,False,False,False,False
2125,23,30,30,True,False,True,False,False,False,False
2126,23,30,34,True,False,True,False,False,False,False
2127,23,30,35,True,False,True,False,False,False,False
2128,23,31,28,True,False,True,False,False,False,False
2129,23,31,29,True,False,True,False,False,False,False
2130,23,31,34,True,False,True,False,False,False,False
2131,23,32,28,True,False,True,False,False,False,False
2132,23,32,29,True,False,True,False,False,False,False
2133,23,32,31,True,False,True,False,False,False,False
2134,23,32,32,True,False,True,False,False,False,False
2135,23,33,27,True,False,True,False,False,False,False
2136,23,33,28,True,False,True,False,False,False,False
2137,23,33,29,True,False,True,False,False,False,False
2138,23,34,27,True,False,True,False,False,False,False
2139,23,34,28,True,False,True,False,False,False,False
2140,23,35,27,True,False,True,False,False,False,False
2141,23,35,28,True,False,True,False,False,False,False
2142,23,35,29,True,False,True,False,False,False,False
2143,23,35,30,True,False,True,False,False,False,False
2144,23,35,31,True,False,True,False,False,False,False
2145,23,35,32,True,False,True,False,False,False,False
2146,23,35,33,True,False,True,False,False,False,False
2147,23,36,28,True,False,True,False,False,False,False
2148,23,36,29,True,False,True,False,False,False,False
2149,23,36,30,True,False,True,False,False,False,False
2150,23,36,31,True,False,True,False,False,False,False
2151,23,36,32,True,False,True,False,False,False,False
2152,23,36,33,True,False,True,False,False,False,False
2153,23,37,30,True,False,True,False,False,False,False
2154,23,37,31,True,False,True,False,False,False,False
2155,23,37,32,True,False,True,False,False,False,False
2156,23,37,33,True,False,True,False,False,False,False
2157,23,38,32,True,False,True,False,False,False,False
2158,23,38,33,True,False,True,False,False,False,False
2159,24,8,40,True,True,False,False,False,False,True
2160,24,9,34,True,True,False,False,False,False,True
2161,24,9,35,True,True,False,False,False,False,True
2162,24,9,37,True,True,False,False,False,False,True
2163,24,9,38,True,True,False,False,False,False,True
2164,24,9,39,True,False,True,False,False,False,False
2165,24,9,40,True,False,True,False,False,False,False
2166,24,9,41,True,False,True,False,False,False,False
2167,24,9,42,True,False,True,False,False,False,False
2168,24,9,43,True,False,True,False,False,False,False
2169,24,9,44,True,False,True,False,False,False,False
2170,24,10,33,True,True,False,False,False,False,True
2171,24,10,34,True,True,False,False,False,False,True
2172,24,10,35,True,True,False,False,False,False,True
2173,24,10,36,True,True,False,False,False,False,True
2174,24,10,37,True,True,False,False,False,False,True
2175,24,10,38,True,False,True,False,False,False,False
2176,24,10,39,True,False,True,False,False,False,False
2177,24,10,40,True,False,True,False,False,False,False
2178,24,10,41,True,False,True,False,False,False,False
2179,24,10,42,True,False,True,False,False,False,False
2180,24,10,43,True,False,True,False,False,False,False
2181,24,10,44,True,False,True,False,False,False,False
2182,24,10,45,True,False,True,False,False,False,False
2183,24,10,46,True,False,True,False,False,False,False
2184,24,11,33,True,True,False,False,False,False,True
2185,24,11,34,True,True,False,False,False,False,True
2186,24,11,35,True,True,False,False,False,False,True
2187,24,11,36,True,True,False,False,False,False,True
2188,24,11,37,True,False,True,False,False,False,False
2189,24,11,40,True,False,True,False,False,False,False
2190,24,11,41,True,False,True,False,False,False,False
2191,24,11,42,True,False,True,False,False,False,False
2192,24,11,44,True,False,True,False,False,False,False
2193,24,11,45,True,False,True,False,False,False,False
2194,24,11,46,True,False,True,False,False,False,False
2195,24,11,47,True,False,True,False,False,False,False
2196,24,12,31,True,True,False,False,False,False,True
2197,24,12,32,True,True,False,False,False,False,True
2198,24,12,33,True,True,False,False,False,False,True
2199,24,12,34,True,True,False,False,False,False,True
2200,24,12,36,True,True,False,False,False,False,True
2201,24,12,37,True,False,True,False,False,False,False
2202,24,12,39,True,False,True,False,False,False,False
2203,24,12,40,True,False,True,False,False,False,False
2204,24,12,41,True,False,True,False,False,False,False
2205,24,12,42,True,False,True,False,False,False,False
2206,24,12,46,True,False,True,False,False,False,False
2207,24,12,47,True,False,True,False,False,False,False
2208,24,12,48,True,False,True,False,False,False,False
2209,24,12,53,True,False,True,False,False,False,False
2210,24,13,30,True,True,False,False,False,False,True
2211,24,13,31,True,True,False,False,False,False,True
2212,24,13,32,True,True,False,False,False,False,True
2213,24,13,33,True,True,False,False,False,False,True
2214,24,13,34,True,True,False,False,False,False,True
2215,24,13,35,True,True,False,False,False,False,True
2216,24,13,36,True,False,True,False,False,False,False
2217,24,13,37,True,False,True,False,False,False,False
2218,24,13,38,True,False,True,False,False,False,False
2219,24,13,39,True,False,True,False,False,False,False
2220,24,13,40,True,False,True,False,False,False,False
2221,24,13,41,True,False,True,False,False,False,False
2222,24,13,42,True,False,True,False,False,False,False
2223,24,13,43,True,False,True,False,False,False,False
2224,24,13,46,True,False,True,False,False,False,False
2225,24,13,47,True,False,True,False,False,False,False
